c_personid,c_name,c_name_chn,c_addr_type,c_addr_id,x_coord,y_coord
1694,Zeng Xiaoxu,曾孝序,1,100416,120.359270,32.657540
1694,Zeng Xiaoxu,曾孝序,2,100416,120.359270,32.657540
1701,Zeng Huai,曾懷,1,12696,120.733788,31.646582
1701,Zeng Huai,曾懷,6,12696,120.733788,31.646582
1701,Zeng Huai,曾懷,3,100228,118.591570,24.906690
1703,Zeng Yi,曾誼,1,100055,116.844550,27.598630
1707,Zeng Bu,曾布,1,100011,119.600750,32.069710
1707,Zeng Bu,曾布,2,100011,119.600750,32.069710
1707,Zeng Bu,曾布,3,100071,116.447310,27.103120
1712,Zeng Shu,曾紆,1,100011,119.600750,32.069710
1712,Zeng Shu,曾紆,14,100071,116.447310,27.103120
1714,Zou Shu,鄒樗,14,12722,119.952301,31.782784
1714,Zou Shu,鄒樗,1,12723,119.952301,31.782784
1716,Zu Shiheng,祖士衡,1,11487,114.226669,33.264837
1717,Zu Wuze,祖無擇,1,11487,114.226669,33.264837
1722,Du Qi,杜杞,5,12724,120.297668,31.574614
1722,Du Qi,杜杞,1,100658,114.335660,34.818340
1724,Du Chun,杜純,1,11273,115.558300,35.610190
1726,Du Shenlao,杜莘老,3,13308,103.845108,29.837276
1726,Du Shenlao,杜莘老,1,13792,106.379282,29.272990
1726,Du Shenlao,杜莘老,2,13792,106.379282,29.272990
1730,Du Yan,杜衍,1,11214,115.646072,34.447662
1730,Du Yan,杜衍,2,11214,115.646072,34.447662
1730,Du Yan,杜衍,3,12756,120.578262,30.004515
1732,Duan Shaolian,段少連,1,100658,114.335660,34.818340
1755,Wang Kai,汪愷,1,12881,117.580116,28.953411
1757,Wang Shuzhan,汪叔詹,1,12852,118.433945,29.865770
1758,Wang Siwen,汪思溫,1,100584,121.637260,29.840310
1759,Wang Yingchen,汪應辰,1,12886,118.240181,28.679602
1760,Wang Anli,王安禮,1,100513,116.455740,27.966630
1762,Wang Anshi,王安石,1,100513,116.455740,27.966630
1763,Wang Ang,王昂,1,13291,104.077995,30.650385
1768,Wang Qinruo,王欽若,1,100211,115.060840,27.833380
1771,Wang Chou,王疇,1,100449,115.436930,34.869490
1781,Wang Zhi,王贄,1,12948,114.894874,26.792103
1786,Wang Zhidao,王之道,14,12625,118.103004,31.720116
1786,Wang Zhidao,王之道,1,100160,117.689240,31.636350
1787,Wang Zhiwang,王之望,1,12793,121.120598,28.843132
1787,Wang Zhiwang,王之望,2,12793,121.120598,28.843132
1787,Wang Zhiwang,王之望,3,100490,111.497740,32.188040
1788,Wang Jing,王靖,14,11552,115.665085,36.236708
1788,Wang Jing,王靖,1,100658,114.335660,34.818340
1789,Wang Jing(2),王兢,14,11311,112.080963,32.684826
1789,Wang Jing(2),王兢,1,100072,112.567010,32.960320
1796,Wang Jue,王珏,1,12715,120.099312,30.864964
1796,Wang Jue,王珏,2,12715,120.099312,30.864964
1796,Wang Jue,王珏,3,100513,116.455740,27.966630
1828,Wang Yirou,王益柔,1,100409,112.434110,34.650820
1834,Wang Kechen,王克臣,1,100409,112.434110,34.650820
1835,Wang Kui,王逵,1,11273,115.558300,35.610190
1835,Wang Kui,王逵,14,100450,115.139970,35.584970
1845,Wang Gui,王珪,3,13292,104.077995,30.650385
1845,Wang Gui,王珪,2,100178,117.296780,31.265920
1845,Wang Gui,王珪,1,100667,114.988390,34.869990
1847,Wang Gongchen,王拱辰,1,100662,114.470590,34.427310
1856,Wang Ping,王平,3,13870,119.321577,26.073954
1856,Wang Ping,王平,1,100393,115.665670,32.968030
1856,Wang Ping,王平,2,100393,115.665670,32.968030
1860,Wang Bowen,王博文,1,100449,115.436930,34.869490
1865,Wang Shao,王韶,1,100192,115.606880,29.380590
1867,Wang Sen,王森,2,11400,112.410592,34.934486
1867,Wang Sen,王森,1,11477,0.000000,0.000000
1867,Wang Sen,王森,5,11477,0.000000,0.000000
1872,Wang Shixin,王師心,1,12785,119.649918,29.104712
1877,Wang Shu(2),王曙,3,12232,113.103485,36.183537
1877,Wang Shu(2),王曙,1,100409,112.434110,34.650820
1877,Wang Shu(2),王曙,2,100409,112.434110,34.650820
1879,Wang Si,王絲,3,11552,115.665085,36.236708
1879,Wang Si,王絲,1,12763,120.258934,30.161488
1879,Wang Si,王絲,2,12763,120.258934,30.161488
1881,Wang Su,王素,1,100658,114.335660,34.818340
1883,Wang Tao,王綯,14,11027,0.000000,0.000000
1883,Wang Tao,王綯,2,100158,121.332980,31.412860
1883,Wang Tao,王綯,1,100658,114.335660,34.818340
1883,Wang Tao,王綯,3,100658,114.335660,34.818340
1885,Wang Tian,王田,3,100449,115.436930,34.869490
1885,Wang Tian,王田,1,100658,114.335660,34.818340
1885,Wang Tian,王田,2,100658,114.335660,34.818340
1893,Wang Deyong,王德用,3,11814,114.772179,37.752926
1893,Wang Deyong,王德用,1,100494,113.657400,34.784070
1893,Wang Deyong,王德用,2,100494,113.657400,34.784070
1897,Wang Cun,王存,1,12704,119.569855,31.995802
1897,Wang Cun,王存,2,12704,119.569855,31.995802
1897,Wang Cun,王存,3,12830,118.768990,32.052563
1901,Wang Zeng,王曾,3,11143,118.478098,36.697480
1901,Wang Zeng,王曾,1,100658,114.335660,34.818340
1901,Wang Zeng,王曾,2,100658,114.335660,34.818340
1905,Wang Duanchao,王端朝,1,11574,115.078057,35.650175
1905,Wang Duanchao,王端朝,6,12833,119.486000,31.430706
1905,Wang Duanchao,王端朝,14,101003,0.000000,0.000000
1907,Wang Cizhang,王次張,1,11194,116.704468,36.525183
1907,Wang Cizhang,王次張,2,12757,120.578262,30.004515
1908,Wang Ciweng,王次翁,3,11192,117.080930,36.614020
1908,Wang Ciweng,王次翁,1,100584,121.637260,29.840310
1908,Wang Ciweng,王次翁,2,100584,121.637260,29.840310
1908,Wang Ciweng,王次翁,14,101056,0.000000,0.000000
1916,Wang Weizheng,王惟正,1,12217,112.736015,38.082020
1919,Wang Yaochen,王堯臣,1,11223,115.887953,34.510823
1925,Wang Yan,王炎,5,15208,114.345497,36.098343
1925,Wang Yan,王炎,1,100179,114.966690,27.129050
1927,Wang Yanrong,王彥融,1,12706,119.520790,31.721610
1927,Wang Yanrong,王彥融,2,12706,119.520790,31.721610
1927,Wang Yanrong,王彥融,3,100192,115.606880,29.380590
1927,Wang Yanrong,王彥融,14,101191,0.000000,0.000000
1933,Wang Yue,王說,3,11705,114.563645,38.140110
1933,Wang Yue,王說,1,100409,112.434110,34.650820
1933,Wang Yue,王說,2,100409,112.434110,34.650820
1941,Wei Qi,魏杞,14,12605,116.777115,32.575748
1941,Wei Qi,魏杞,3,100009,116.917040,32.740410
1941,Wei Qi,魏杞,1,100584,121.637260,29.840310
1941,Wei Qi,魏杞,2,100584,121.637260,29.840310
1953,Wen Yanbo,文彥博,1,12299,111.912163,37.026474
1960,Wu Chong,吳充,1,13892,118.536255,27.924686
1965,Wu Juhou,吳居厚,1,12913,116.259071,28.364485
1965,Wu Juhou,吳居厚,2,12913,116.259071,28.364485
1965,Wu Juhou,吳居厚,3,100513,116.455740,27.966630
1967,Wu Zhongfu,吳中復,1,13140,115.209625,29.830130
1970,Wu Fu,吳芾,1,12798,120.733460,28.852207
1978,Wu Mao,吳懋,1,12726,119.814385,31.363638
1994,Yang Cha,楊察,1,12589,117.276459,31.864456
1996,Yang Chun,楊椿,14,13305,103.831459,30.050497
1996,Yang Chun,楊椿,1,13306,103.869247,30.200752
1997,Yang Chongxun,楊崇勳,14,11892,0.000000,0.000000
1997,Yang Chongxun,楊崇勳,1,100658,114.335660,34.818340
2000,Yang Jinglue,楊景略,14,11977,110.089363,34.568310
2000,Yang Jinglue,楊景略,1,100409,112.434110,34.650820
2001,Yang Jiong,楊迥,1,100149,117.375190,26.745320
2003,Yang Xie,楊偕,1,100409,112.434110,34.650820
2022,Yang Shi,楊時,1,100149,117.375190,26.745320
2026,Yang Tian,楊畋,14,11166,117.755882,35.909660
2026,Yang Tian,楊畋,1,12264,110.341540,38.867610
2029,Yang Daya,楊大雅,1,12672,120.168625,30.294125
2031,Yang Wei,楊偉,1,13892,118.536255,27.924686
2032,Yang Wei,楊畏,1,100409,112.434110,34.650820
2034,Yang Yu(2),楊矞,1,100149,117.375190,26.745320
2040,Yao Xuan,姚鉉,1,12589,117.276459,31.864456
2045,Ye Qingchen,葉清臣,1,100677,120.743810,31.359920
2047,Ye Fen,葉份,1,12690,120.618622,31.312710
2049,Ye Yiwen,葉義問,1,12740,119.219635,29.369589
2054,Ye Mengde,葉夢得,14,12690,120.618622,31.312710
2054,Ye Mengde,葉夢得,1,100677,120.743810,31.359920
2062,Yan Ying,燕瑛,1,11143,118.478098,36.697480
2071,Yan Yanzhao,閻彥昭,3,12830,118.768990,32.052563
2071,Yan Yanzhao,閻彥昭,1,12833,119.486000,31.430706
2071,Yan Yanzhao,閻彥昭,2,12833,119.486000,31.430706
2073,Yan Shu,晏殊,3,100513,116.455740,27.966630
2073,Yan Shu,晏殊,1,100610,113.359680,34.203140
2073,Yan Shu,晏殊,2,100610,113.359680,34.203140
2074,Yan Dunfu,晏敦復,1,100513,116.455740,27.966630
2081,You Shixiong,游師雄,1,100364,108.175670,34.314360
2087,Yu Xianqing,俞獻卿,1,12852,118.433945,29.865770
2112,Yuan Jiang,元絳,3,12672,120.168625,30.294125
2112,Yuan Jiang,元絳,3,12675,120.044180,30.364550
2112,Yuan Jiang,元絳,1,12690,120.618622,31.312710
2112,Yuan Jiang,元絳,2,12690,120.618622,31.312710
2116,Zheng Sigong,鄭思恭,1,100548,112.708720,27.219460
2116,Zheng Sigong,鄭思恭,2,100548,112.708720,27.219460
2116,Zheng Sigong,鄭思恭,3,100550,115.151670,34.688370
2123,Shi Yangxiu,石揚休,5,12435,119.437187,32.391270
2123,Shi Yangxiu,石揚休,6,13303,0.000000,0.000000
2123,Shi Yangxiu,石揚休,1,13305,103.831459,30.050497
3009,Chang Pu,常溥,1,13359,103.456825,30.416590
3013,Chao Zhongcan,晁仲參,1,11263,116.124930,35.371620
3022,Chao Duanren,晁端仁,1,11263,116.124930,35.371620
3024,Chao Duanben,晁端本,1,11263,116.124930,35.371620
3027,Chao Ziyu,晁子與,5,11263,116.124930,35.371620
3027,Chao Ziyu,晁子與,1,100513,116.455740,27.966630
3029,Chao Yuezhi,晁說之,5,11584,114.962403,35.921067
3029,Chao Yuezhi,晁說之,1,12829,118.768990,32.052563
3029,Chao Yuezhi,晁說之,4,12829,118.768990,32.052563
3029,Chao Yuezhi,晁說之,2,12830,118.768990,32.052563
3029,Chao Yuezhi,晁說之,3,100658,114.335660,34.818340
3047,Chen Anding,陳安定,1,11478,112.785721,34.840869
3050,Chen Changfang,陳長方,3,13869,119.321577,26.073954
3050,Chen Changfang,陳長方,14,13876,119.518837,25.959837
3050,Chen Changfang,陳長方,1,100679,120.723450,31.761880
3050,Chen Changfang,陳長方,2,100679,120.723450,31.761880
3051,Chen Qi,陳琪,1,11243,117.187683,34.269634
3053,Chen Zhihe,陳知和,5,13601,105.967034,31.583160
3053,Chen Zhihe,陳知和,3,100494,113.657400,34.784070
3053,Chen Zhihe,陳知和,1,100658,114.335660,34.818340
3053,Chen Zhihe,陳知和,2,100658,114.335660,34.818340
3053,Chen Zhihe,陳知和,14,100669,114.335660,34.818340
3056,Chen Zhili,陳執禮,14,100062,115.983320,28.621480
3056,Chen Zhili,陳執禮,1,100658,114.335660,34.818340
3059,Chen Jingsi,陳景思,1,12887,117.421311,28.401876
3066,Chen Xian,陳峴,1,12781,120.556442,27.675718
3070,Chen Gang,陳亢,1,12706,119.520790,31.721610
3073,Chen Guiyi,陳貴誼,14,13871,119.381439,25.727917
3073,Chen Guiyi,陳貴誼,1,100158,121.332980,31.412860
3081,Chen Shidao,陳師道,1,11243,117.187683,34.269634
3099,Cheng Chong,程珫,1,100409,112.434110,34.650820
3100,Cheng Jun,程濬,1,13305,103.831459,30.050497
3101,Cheng Fan,程璠,14,11027,0.000000,0.000000
3101,Cheng Fan,程璠,1,100409,112.434110,34.650820
3102,Cheng Hao,程顥,1,100409,112.434110,34.650820
3103,Cheng Xiang,程珦,1,100409,112.434110,34.650820
3105,Cheng Yi,程頤,1,100409,112.434110,34.650820
3107,Cheng Sibi,程嗣弼,14,100076,115.577850,38.497660
3107,Cheng Sibi,程嗣弼,1,100409,112.434110,34.650820
3109,Cheng Dachang,程大昌,1,12853,118.043030,29.708360
3110,Cheng Dunshu,程敦書,1,13305,103.831459,30.050497
3117,Zhan Liangchen,詹良臣,2,12739,118.738399,29.480773
3117,Zhan Liangchen,詹良臣,14,100072,112.567010,32.960320
3132,Zhang Zhongshu,張忠恕,14,13344,104.197617,31.342484
3132,Zhang Zhongshu,張忠恕,1,100549,112.342330,26.909980
3133,Zhang Zhongzi,張仲梓,1,12780,120.653221,28.018291
3144,Zhang Xiaoxiang,張孝祥,14,12624,118.361122,31.714224
3144,Zhang Xiaoxiang,張孝祥,1,100539,118.505770,31.226510
3153,Zhang Shi,張氏(趙禎妃),14,11377,112.941292,34.693230
3153,Zhang Shi,張氏(趙禎妃),1,11381,113.051003,34.785107
3161,Zhang Si,張思,1,11143,118.478098,36.697480
3162,Zhang Tan,張郯,3,12624,118.361122,31.714224
3162,Zhang Tan,張郯,14,100453,118.287940,31.887800
3162,Zhang Tan,張郯,1,100584,121.637260,29.840310
3162,Zhang Tan,張郯,2,100584,121.637260,29.840310
3166,Zhang Zongyuan,張宗元,14,12105,0.000000,0.000000
3166,Zhang Zongyuan,張宗元,1,12672,120.168625,30.294125
3166,Zhang Zongyuan,張宗元,2,12672,120.168625,30.294125
3166,Zhang Zongyuan,張宗元,3,12690,120.618622,31.312710
3168,Zhang Duanli,張端禮,1,100673,119.340830,27.989720
3173,Zhang Yaoqing,張堯卿,1,11214,115.646072,34.447662
3183,Zhang Zhu,章著,1,12789,120.025253,28.897268
3189,Zhang Zai,章縡,2,12690,120.618622,31.312710
3189,Zhang Zai,章縡,1,13892,118.536255,27.924686
3206,Zhao Shirui,趙世瑞,1,100658,114.335660,34.818340
3209,Zhao Shien,趙世恩,1,100658,114.335660,34.818340
3215,Zhao Weiji,趙惟吉,1,100658,114.335660,34.818340
3216,Zhao Yong,趙用,14,12690,120.618622,31.312710
3216,Zhao Yong,趙用,1,12696,120.733788,31.646582
3225,Jiang Yu,江寓,1,12809,118.404884,29.144850
3227,Jiang Hao,姜浩,1,11027,0.000000,0.000000
3227,Jiang Hao,姜浩,2,100584,121.637260,29.840310
3240,Zhou Zhimei,周之美,1,11725,114.345497,36.098343
3240,Zhou Zhimei,周之美,4,11725,114.345497,36.098343
3240,Zhou Zhimei,周之美,3,100659,114.431080,34.716760
3243,Zhou Xiaogong,周孝恭,1,11725,114.345497,36.098343
3243,Zhou Xiaogong,周孝恭,2,11725,114.345497,36.098343
3243,Zhou Xiaogong,周孝恭,3,11814,114.772179,37.752926
3245,Zhou Hu,周虎,5,12515,118.102310,33.348820
3245,Zhou Hu,周虎,2,12696,120.733788,31.646582
3251,Zhou Yuanqing,周元卿,2,12770,121.406906,29.651657
3251,Zhou Yuanqing,周元卿,1,12819,119.263466,28.587894
3251,Zhou Yuanqing,周元卿,3,12819,119.263466,28.587894
3257,Zhu Xi,朱熹,7,12855,117.844589,29.244728
3257,Zhu Xi,朱熹,1,101125,0.000000,0.000000
3258,Zhu Yi(2),朱翌,3,12630,116.567200,30.630346
3258,Zhu Yi(2),朱翌,1,100584,121.637260,29.840310
3258,Zhu Yi(2),朱翌,2,100584,121.637260,29.840310
3263,Zhu Shu,朱塾,6,12785,119.649918,29.104712
3263,Zhu Shu,朱塾,1,13894,118.026779,27.756025
3264,Zhu Shu(2),朱述,5,11902,0.000000,0.000000
3264,Zhu Shu(2),朱述,1,100395,112.304570,30.283420
3271,Fan Shide,范世德,1,11143,118.478098,36.697480
3279,Fan Zhen(2),范鎮,3,13292,104.077995,30.650385
3279,Fan Zhen(2),范鎮,1,100599,113.955230,34.020810
3279,Fan Zhen(2),范鎮,2,100599,113.955230,34.020810
3280,Fan Yisun,范貽孫,1,11192,117.080930,36.614020
3280,Fan Yisun,范貽孫,1,100658,114.335660,34.818340
3281,Fan Rong,范溶,1,12788,119.478851,29.204453
3283,Fan Baijia,范百嘉,14,13291,104.077995,30.650385
3283,Fan Baijia,范百嘉,1,100599,113.955230,34.020810
3287,Fan Zundao,范遵道,1,11206,116.282559,35.956072
3287,Fan Zundao,范遵道,5,11372,0.000000,0.000000
3287,Fan Zundao,范遵道,5,12304,0.000000,0.000000
3287,Fan Zundao,范遵道,1,101057,0.000000,0.000000
3302,Fang Dao,方導,1,100352,119.639510,29.768790
3306,Fu Jue,傅玨,1,11206,116.282559,35.956072
3307,Fu Li,傅立,1,11206,116.282559,35.956072
3309,Fu Zide,傅自得,3,11480,112.457210,35.076790
3309,Fu Zide,傅自得,1,100228,118.591570,24.906690
3309,Fu Zide,傅自得,2,100228,118.591570,24.906690
3313,Fu Yan,富言,1,100409,112.434110,34.650820
3317,Feng Yongxiu,馮用休,14,13449,105.424927,30.637562
3317,Feng Yongxiu,馮用休,1,100538,105.617590,30.773920
3325,Han Gongyan,韓公彥,1,11725,114.345497,36.098343
3326,Han Tuozhou,韓侂冑,14,11725,114.345497,36.098343
3326,Han Tuozhou,韓侂冑,1,12672,120.168625,30.294125
3328,Han Zonghou,韓宗厚,14,11027,0.000000,0.000000
3328,Han Zonghou,韓宗厚,1,11032,114.760660,34.495470
3337,He Hao,何鎬,1,100577,117.430760,27.262230
3338,He Hui,何恢,1,12787,120.071625,29.300087
3339,He Junping,何君平,1,12812,119.120910,28.082565
3343,Hou Zhengchen,侯正臣,1,12780,120.653221,28.018291
3351,Xiang Jing,向經,1,100658,114.335660,34.818340
3352,Xiang Zhongkan,向仲堪,1,12880,117.124092,28.964994
3355,Xiang Huan,向澣,14,11762,112.936989,35.089302
3355,Xiang Huan,向澣,1,100548,112.708720,27.219460
3356,Xiang Hong,向紘,1,100658,114.335660,34.818340
3357,Xiang Shen,向沈,3,11027,0.000000,0.000000
3357,Xiang Shen,向沈,1,100548,112.708720,27.219460
3359,Xiang Zishao,向子韶,1,100658,114.335660,34.818340
3364,Xiao Fu,蕭服,1,100080,115.250420,27.190120
3364,Xiao Fu,蕭服,14,100179,114.966690,27.129050
3369,Xin Youzhong,辛有終,1,100599,113.955230,34.020810
3374,Xu Yuanheng,胥元衡,10,12512,0.000000,0.000000
3374,Xu Yuanheng,胥元衡,1,100597,113.213720,28.286570
3374,Xu Yuanheng,胥元衡,9,100610,113.359680,34.203140
3378,Xu Jing,徐兢,3,12624,118.361122,31.714224
3378,Xu Jing,徐兢,2,12690,120.618622,31.312710
3378,Xu Jing,徐兢,1,12887,117.421311,28.401876
3378,Xu Jing,徐兢,2,12887,117.421311,28.401876
3388,Xue Jiqing,薛季卿,1,13291,104.077995,30.650385
3388,Xue Jiqing,薛季卿,2,13291,104.077995,30.650385
3388,Xue Jiqing,薛季卿,14,18935,0.000000,0.000000
3388,Xue Jiqing,薛季卿,3,100658,114.335660,34.818340
3394,Hu Anguo,胡安國,1,13894,118.026779,27.756025
3395,Hu Jiaoxiu,胡交脩,14,12722,119.952301,31.782784
3395,Hu Jiaoxiu,胡交脩,1,12723,119.952301,31.782784
3396,Hu Jianchang,胡堅常,1,12690,120.618622,31.312710
3396,Hu Jianchang,胡堅常,2,12690,120.618622,31.312710
3396,Hu Jianchang,胡堅常,3,12722,119.952301,31.782784
3402,Hu Yin,胡寅,1,13894,118.026779,27.756025
3404,Hu Yuan,胡瑗,5,12117,0.000000,0.000000
3404,Hu Yuan,胡瑗,1,12509,120.558662,32.384022
3414,Huang Xiaochuo,黃孝綽,9,11206,116.282559,35.956072
3414,Huang Xiaochuo,黃孝綽,1,12634,116.265076,30.420059
3414,Huang Xiaochuo,黃孝綽,5,16028,118.536255,27.924686
3417,Huang Le,黃犖,1,12917,114.559631,29.038708
3427,Ren Zhiji,任之奇,1,11206,116.282559,35.956072
3427,Ren Zhiji,任之奇,2,11206,116.282559,35.956072
3427,Ren Zhiji,任之奇,3,100093,118.875560,37.003660
3428,Ren Gongzhi,任拱之,1,100449,115.436930,34.869490
3439,Kong Wenzhong,孔文仲,14,100211,115.060840,27.833380
3439,Kong Wenzhong,孔文仲,1,100217,115.304890,27.674140
3448,Gao Shiqing,高士慶,1,100585,109.807680,34.418450
3449,Gao Shijian,高仕戩,1,100658,114.335660,34.818340
3451,Gao Zirong,高子溶,1,12449,116.555748,33.268639
3451,Gao Zirong,高子溶,2,12690,120.618622,31.312710
3451,Gao Zirong,高子溶,3,12780,120.653221,28.018291
3458,Guo Yuanming,郭源明,1,11206,116.282559,35.956072
3461,Ge Gong,葛宮,1,100394,120.292510,31.916570
3476,Li Chunde,李純德,1,13943,117.333252,27.539524
3487,Li Zhounan,李周南,1,11206,116.282559,35.956072
3487,Li Zhounan,李周南,14,101069,0.000000,0.000000
3489,Li Zhuan,李撰,2,12690,120.618622,31.312710
3489,Li Zhuan,李撰,1,13874,119.534469,26.198015
3489,Li Zhuan,李撰,3,13874,119.534469,26.198015
3505,Li Xuzhou,李虛舟,1,100062,115.983320,28.621480
3505,Li Xuzhou,李虛舟,3,100181,118.552310,26.990370
3509,Li Hanchen(zi),李漢臣,1,100658,114.335660,34.818340
3510,Li Kui,李夔,1,12724,120.297668,31.574614
3510,Li Kui,李夔,2,12724,120.297668,31.574614
3510,Li Kui,李夔,3,100577,117.430760,27.262230
3513,Li Gou,李覯,1,100055,116.844550,27.598630
3517,Li Lv,李呂,1,13943,117.333252,27.539524
3521,Li Mengjian,李孟堅,1,12762,120.973587,29.952654
3522,Li Mengchuan,李孟傳,1,12762,120.973587,29.952654
3528,Li Shu,李淑,1,11247,116.584183,34.703617
3537,Li Zunxu,李遵勗,5,12232,113.103485,36.183537
3537,Li Zunxu,李遵勗,1,100658,114.335660,34.818340
3539,Li Zongzhi,李宗質,3,100409,112.434110,34.650820
3539,Li Zongzhi,李宗質,1,100584,121.637260,29.840310
3539,Li Zongzhi,李宗質,2,100584,121.637260,29.840310
3541,Li Zonge,李宗諤,1,11795,115.736023,38.245987
3543,Li Duanyi,李端懿,1,100658,114.335660,34.818340
3545,Li Hua,李華,1,12833,119.486000,31.430706
3552,Li Yu(6),李郁,1,13943,117.333252,27.539524
3556,Liang Qian,梁蒨,1,11206,116.282559,35.956072
3556,Liang Qian,梁蒨,2,11206,116.282559,35.956072
3556,Liang Qian,梁蒨,3,11299,112.158699,32.026524
3556,Liang Qian,梁蒨,5,11299,112.158699,32.026524
3565,Liang Yanshen,梁彥深,1,11206,116.282559,35.956072
3568,Lin Ji,林積,1,13920,118.182190,26.171848
3574,Lin Zuqia,林祖洽,1,100584,121.637260,29.840310
3579,Liu Anzheng,劉安正,3,12716,120.099312,30.864964
3579,Liu Anzheng,劉安正,1,12833,119.486000,31.430706
3579,Liu Anzheng,劉安正,2,12833,119.486000,31.430706
3580,Liu Chang,劉敞,14,100211,115.060840,27.833380
3580,Liu Chang,劉敞,1,100658,114.335660,34.818340
3587,Liu Jiao,劉嶠,1,12716,120.099312,30.864964
3590,Liu Zhen,劉震,1,100667,114.988390,34.869990
3595,Liu Kezhuang,劉克莊,1,100531,119.100150,25.412790
3596,Liu Kexun,劉克遜,1,100531,119.100150,25.412790
3597,Liu Gong,劉拱,1,12716,120.099312,30.864964
3598,Liu Mei,劉美,1,12217,112.736015,38.082020
3598,Liu Mei,劉美,14,101080,0.000000,0.000000
3624,Lou Yue,樓鑰,1,100584,121.637260,29.840310
3625,Lu Ge,盧革,1,12690,120.618622,31.312710
3625,Lu Ge,盧革,2,12690,120.618622,31.312710
3625,Lu Ge,盧革,3,12719,120.084801,30.553133
3628,Lu Yin,魯訔,14,12709,120.753204,30.767469
3628,Lu Yin,魯訔,1,12711,120.932022,30.517859
3630,Lu Jingzhi,陸靜之,1,12756,120.578262,30.004515
3631,Lu Jiugao,陸九臯,1,12975,116.776260,27.910084
3632,Lu Jiuyuan,陸九淵,1,12975,116.776260,27.910084
3635,Lu Guang,陸洸,14,12756,120.578262,30.004515
3635,Lu Guang,陸洸,1,100584,121.637260,29.840310
3637,Lu Bao,陸宲,1,12756,120.578262,30.004515
3638,Lu Shen,陸詵,3,12675,120.044180,30.364550
3638,Lu Shen,陸詵,1,100658,114.335660,34.818340
3638,Lu Shen,陸詵,2,100658,114.335660,34.818340
3640,Lu You,陸游,1,12756,120.578262,30.004515
3641,Lu Yuan,陸沅,14,12756,120.578262,30.004515
3641,Lu Yuan,陸沅,1,100584,121.637260,29.840310
3668,Ma Sui,馬隨,1,11273,115.558300,35.610190
3675,Mei Zhengchen,梅正臣,1,12841,118.742500,30.946941
